Apr,Aug,Dec,Feb,Jan,Jul,Jun,Mar,May,Nov,Oct,Sep,Fri,Mon,Sat,Sun,Thu,Tue,Wed,year,month,temp,NUM_COLLISIONS
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2014,May,74.7,0.546717172
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2014,May,78.3,0.814393939
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2014,May,61.5,0.679292929
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2014,May,56.3,0.837121212
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014,May,63.3,0.820707071
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,May,64.2,0.741161616
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,Jun,64.8,0.762626263
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,Jun,69.7,0.811868687
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,Jun,75.3,0.837121212
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,Jun,70.8,0.734848485
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014,Jun,68.1,0.718434343
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2014,Jun,67.7,0.938131313
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,Jun,71,0.786616162
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,Jun,75,0.651515152
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,Jun,67.4,0.666666667
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,Jun,69.5,0.718434343
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,Jun,67,0.727272727
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014,Jun,64.7,0.710858586
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2014,Jun,69.5,0.893939394
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,Jun,69,0.773989899
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,Jun,67.7,0.599747475
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,Jun,72.3,0.785353535
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,Jun,77.7,0.840909091
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,Jun,83.4,0.837121212
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014,Jun,74.9,0.852272727
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2014,Jun,71.8,0.965909091
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,Jun,70.4,0.703282828
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,Jun,69.8,0.602272727
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,Jun,71.8,0.813131313
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,Jun,73.1,0.797979798
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,Jun,75.4,0.815656566
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014,Jun,76.6,0.845959596
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2014,Jun,75.1,0.833333333
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,Jun,74.5,0.771464646
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,Jun,74.4,0.678030303
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,Jun,75.7,0.77020202
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,Jul,79.1,0.777777778
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,Jul,81.3,0.830808081
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,Jul,77.3,0.934343434
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,Jul,70.4,0.454545455
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,Jul,71.4,0.637626263
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,Jul,76,0.569444444
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,Jul,79.8,0.775252525
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,Jul,81.4,0.75
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,Jul,78.8,0.718434343
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,Jul,75.4,0.737373737
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,Jul,76.8,0.810606061
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,Jul,76.2,0.694444444
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,Jul,75.8,0.554292929
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,Jul,75.7,0.715909091
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,Jul,75.3,0.741161616
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,Jul,73.3,0.695707071
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,Jul,73.6,0.741161616
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,Jul,73.4,0.787878788
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,Jul,72.2,0.606060606
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,Jul,71.9,0.569444444
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,Jul,73.9,0.703282828
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,Jul,77,0.741161616
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,Jul,79.7,0.746212121
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,Jul,75.1,0.680555556
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,Jul,73.7,0.824494949
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,Jul,73.9,0.674242424
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,Jul,77,0.601010101
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,Jul,75.8,0.751262626
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,Jul,69.6,0.664141414
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,Jul,70.8,0.763888889
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,Jul,73.5,0.79040404
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,Aug,75.5,0.842171717
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,Aug,70.4,0.681818182
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,Aug,69.5,0.601010101
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,Aug,75,0.743686869
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,Aug,78.6,0.765151515
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,Aug,76.3,0.70959596
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,Aug,74.4,0.738636364
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,Aug,73.2,0.758838384
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,Aug,76,0.679292929
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,Aug,77.5,0.646464646
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,Aug,77.5,0.762626263
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,Aug,74.4,0.619949495
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,Aug,72.5,0.722222222
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,Aug,70.9,0.789141414
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,Aug,68,0.659090909
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,Aug,70.3,0.618686869
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,Aug,73.6,0.601010101
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,Aug,72,0.751262626
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,Aug,72.2,0.651515152
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,Aug,75.1,0.695707071
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,Aug,73.9,0.715909091
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,Aug,70.6,0.717171717
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,Aug,70.4,0.573232323
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,Aug,70.7,0.551767677
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,Aug,74.3,0.693181818
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,Aug,77.7,0.767676768
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,Aug,78.5,0.679292929
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,Aug,76.4,0.78030303
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,Aug,69.6,0.796717172
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,Aug,71.4,0.643939394
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,Aug,77,0.625
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,Sep,79.3,0.494949495
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,Sep,83.5,0.883838384
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2014,Sep,79.4,0.732323232
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2014,Sep,77.9,0.917929293
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2014,Sep,78.2,0.816919192
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,Sep,80.9,0.698232323
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,Sep,72.6,0.602272727
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,Sep,70.1,0.755050505
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,Sep,68.1,0.747474747
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2014,Sep,69.4,0.78030303
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2014,Sep,73.9,0.781565657
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2014,Sep,70.1,0.921717172
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,Sep,63.9,0.704545455
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,Sep,60.9,0.666666667
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,Sep,62.8,0.77020202
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,Sep,63.5,0.773989899
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2014,Sep,64.3,0.830808081
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2014,Sep,65.8,0.820707071
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2014,Sep,61.6,0.818181818
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,Sep,65,0.75
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,Sep,70.2,0.650252525
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,Sep,67.3,0.835858586
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,Sep,60.1,0.747474747
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2014,Sep,64.1,0.714646465
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2014,Sep,61.7,0.619949495
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2014,Sep,66.2,0.811868687
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,Sep,70.7,0.757575758
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,Sep,73.1,0.646464646
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,Sep,72.4,0.714646465
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,Sep,68.8,0.743686869
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,Oct,63.2,0.705808081
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,Oct,63.5,0.704545455
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,Oct,62.9,0.907828283
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,Oct,64.2,0.670454545
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,Oct,53.1,0.637626263
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,Oct,58.6,0.806818182
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,Oct,66.2,0.782828283
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,Oct,66.7,0.806818182
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,Oct,62.6,0.630050505
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,Oct,58.7,0.683080808
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,Oct,54.9,0.689393939
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,Oct,54,0.597222222
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,Oct,58.7,0.569444444
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,Oct,67.9,0.880050505
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,Oct,71.4,0.726010101
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,Oct,68.8,0.76010101
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,Oct,64.6,0.818181818
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,Oct,63.8,0.623737374
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,Oct,53.4,0.609848485
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,Oct,49.4,0.746212121
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,Oct,60.2,0.766414141
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,Oct,55.5,0.893939394
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,Oct,51.4,0.806818182
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,Oct,54.7,0.84469697
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,Oct,58.1,0.650252525
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,Oct,58.4,0.650252525
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,Oct,56,0.810606061
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,Oct,60.6,0.720959596
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,Oct,64.5,0.702020202
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,Oct,52.5,0.79040404
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,Oct,49.9,0.843434343
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,Nov,46.5,0.828282828
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,Nov,44.1,0.671717172
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,Nov,47.6,0.789141414
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,Nov,59.5,0.679292929
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,Nov,60.4,0.699494949
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,Nov,52,0.823232323
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,Nov,49,0.809343434
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,Nov,41.9,0.685606061
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,Nov,50,0.529040404
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,Nov,51.9,0.707070707
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,Nov,56.4,0.622474747
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,Nov,59.5,0.689393939
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,Nov,45.1,0.878787879
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,Nov,38.6,0.825757576
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,Nov,37.2,0.667929293
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,Nov,40,0.541666667
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,Nov,43.7,0.840909091
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,Nov,35.4,0.898989899
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,Nov,26.7,0.799242424
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,Nov,38.2,0.801767677
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,Nov,32.3,0.85479798
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,Nov,34.3,0.646464646
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,Nov,47.4,0.536616162
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,Nov,60.7,0.911616162
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,Nov,60,0.756313131
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,Nov,42.9,0.936868687
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,Nov,36.3,0.477272727
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,Nov,33.5,0.560606061
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,Nov,31.4,0.497474747
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,Nov,47.5,0.476010101
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,Dec,55.4,0.813131313
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,Dec,39.4,0.771464646
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,Dec,43.8,0.718434343
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,Dec,41.2,0.765151515
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,Dec,38.4,0.849747475
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,Dec,44.8,0.792929293
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,Dec,38.2,0.622474747
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,Dec,29.2,0.731060606
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,Dec,38.2,0.814393939
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,Dec,37.7,0.819444444
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,Dec,34.1,0.84469697
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,Dec,34.5,0.867424242
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,Dec,37.5,0.75
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,Dec,41,0.554292929
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,Dec,41.6,0.909090909
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,Dec,43.2,0.814393939
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,Dec,47.4,0.700757576
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,Dec,40.7,0.784090909
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,Dec,36.2,0.823232323
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,Dec,31.7,0.637626263
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,Dec,32.4,0.516414141
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,Dec,37.4,0.714646465
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,Dec,44.4,0.924242424
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,Dec,45.5,0.65530303
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,Dec,53.2,0.382575758
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,Dec,44.9,0.563131313
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,Dec,47.7,0.512626263
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,Dec,49.4,0.440656566
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,Dec,41.4,0.518939394
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,Dec,32.5,0.592171717
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,Dec,29.4,0.582070707
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,Jan,31.4,0.475903614
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,Jan,38.7,0.53253012
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,Jan,35.5,0.54939759
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,Jan,45.4,0.459036145
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,Jan,40.9,0.6
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,Jan,21,0.936144578
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,Jan,20.7,0.648192771
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,Jan,13,0.690361446
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,Jan,24.9,0.904819277
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,Jan,21.1,0.579518072
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,Jan,25.7,0.410843373
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,Jan,36.9,0.698795181
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,Jan,29.5,0.738554217
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,Jan,22.8,0.609638554
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,Jan,29.5,0.660240964
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,Jan,33.4,0.678313253
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,Jan,22.2,0.596385542
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,Jan,39.2,0.597590361
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,Jan,37.5,0.602409639
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,Jan,31.4,0.596385542
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,Jan,34.4,0.612048193
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,Jan,32.7,0.720481928
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,Jan,35.4,0.515662651
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,Jan,37.8,0.489156627
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,Jan,26.5,0.58313253
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,Jan,23.6,0.551807229
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,Jan,26.6,0.625301205
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,Jan,34.2,0.74939759
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,Jan,19.6,0.63373494
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,Feb,27.6,0.434939759
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,Feb,29.9,0.819277108
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,Feb,18.1,0.891566265
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,Feb,31.2,0.704819277
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,Feb,33.8,0.685542169
