"Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","month","temp","prcp","dewp","NUM_COLLISIONS"
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,"Apr",55.7,0.01,38.4,536
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,"Apr",50.5,0,18.2,586
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,"Apr",52.6,0,19.4,617
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,"Apr",53,0.89,42,548
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,"Apr",51.9,0.05,34.6,449
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,"Apr",54.5,0,32.5,597
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,"Apr",49.7,0,36.8,555
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,"Apr",44.2,0.59,40.6,651
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2014,"May",61.1,4.53,52.4,650
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014,"May",63.4,0.12,41.8,698
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,"May",61.3,0,36.6,590
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2014,"May",57.6,0.08,41,451
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2014,"May",58.4,0.02,29.7,618
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2014,"May",60.3,0,28,565
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2014,"May",59.1,0,28.5,603
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2014,"May",55.9,0.34,48.7,596
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014,"May",58,0.11,54.6,584
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,"May",65.6,0.04,60.2,549
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2014,"May",70.1,0.4,46.3,584
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2014,"May",73.8,0.03,49.3,581
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2014,"May",68.5,0,49.5,560
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2014,"May",58.2,0,47.3,638
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2014,"May",63.1,0.12,59.5,659
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014,"May",65.9,0.07,62.8,700
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,"May",61.6,1.51,48.2,619
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2014,"May",60,0,36.4,507
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2014,"May",60.3,0,32.4,572
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2014,"May",66.2,0,36.9,650
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2014,"May",69.5,0,45.3,575
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2014,"May",62.7,0.22,56.3,593
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014,"May",62.2,0.02,56.5,660
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,"May",60.2,0.99,54.1,486
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2014,"May",65.8,0.32,51.1,472
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2014,"May",74.7,0,48,433
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2014,"May",78.3,0,55,645
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2014,"May",61.5,0,52.8,538
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2014,"May",56.3,0,43.4,663
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014,"May",63.3,0,44.7,650
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,"May",64.2,0,48.7,587
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,"Jun",64.8,0.05,41.2,604
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,"Jun",69.7,0,45.4,643
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,"Jun",75.3,0,58.5,663
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,"Jun",70.8,0.12,62.3,582
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014,"Jun",68.1,0.62,60,569
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2014,"Jun",67.7,0.25,47.9,743
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,"Jun",71,0,50.9,623
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,"Jun",75,0,53.9,516
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,"Jun",67.4,0.64,59.2,528
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,"Jun",69.5,0.96,64.5,569
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,"Jun",67,0.02,60.6,576
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014,"Jun",64.7,0,59.5,563
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2014,"Jun",69.5,0.21,65.6,708
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,"Jun",69,1.14,59.3,613
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,"Jun",67.7,0,50.3,475
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,"Jun",72.3,0,55.3,622
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,"Jun",77.7,0,62.1,666
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,"Jun",83.4,0,62.7,663
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014,"Jun",74.9,0,62,675
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2014,"Jun",71.8,0.15,50.5,765
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,"Jun",70.4,0,46.6,557
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,"Jun",69.8,0,53.2,477
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,"Jun",71.8,0,54.4,644
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,"Jun",73.1,0,57.9,632
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,"Jun",75.4,0,65.8,646
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014,"Jun",76.6,0.15,67.6,670
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2014,"Jun",75.1,0.07,60.6,660
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,"Jun",74.5,0,54.8,611
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,"Jun",74.4,0,56.2,537
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,"Jun",75.7,0,59.1,610
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,"Jul",79.1,0,66.8,616
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,"Jul",81.3,0,69.4,658
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,"Jul",77.3,1,71.8,740
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,"Jul",70.4,1.74,65.9,360
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,"Jul",71.4,0.14,49.1,505
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,"Jul",76,0,52.5,451
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,"Jul",79.8,0,61.8,614
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,"Jul",81.4,0.43,66.6,594
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,"Jul",78.8,0.39,65,569
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,"Jul",75.4,0.09,62.1,584
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,"Jul",76.8,0,58.4,642
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,"Jul",76.2,0,60.5,550
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,"Jul",75.8,0,65.2,439
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,"Jul",75.7,0.03,70.8,567
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,"Jul",75.3,0.46,72,587
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,"Jul",73.3,1.3,64.9,551
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,"Jul",73.6,0,54.8,587
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,"Jul",73.4,0,52.8,624
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,"Jul",72.2,0,51.3,480
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,"Jul",71.9,0,58.5,451
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,"Jul",73.9,0,60.3,557
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,"Jul",77,0,63.5,587
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,"Jul",79.7,0,66.9,591
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,"Jul",75.1,0.19,63.6,539
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,"Jul",73.7,0,53.4,653
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,"Jul",73.9,0,59.9,534
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,"Jul",77,0.01,67,476
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,"Jul",75.8,0.2,65.3,595
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,"Jul",69.6,0.19,52.5,526
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,"Jul",70.8,0,51.2,605
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,"Jul",73.5,0,57.3,626
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,"Aug",75.5,0,65.2,667
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,"Aug",70.4,0.36,61.8,540
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,"Aug",69.5,0.1,62.3,476
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,"Aug",75,0.02,64.7,589
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,"Aug",78.6,0,61.8,606
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,"Aug",76.3,0,60.3,562
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,"Aug",74.4,0,52.5,585
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,"Aug",73.2,0,51.2,601
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,"Aug",76,0,52.8,538
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,"Aug",77.5,0,56.1,512
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,"Aug",77.5,0,56.2,604
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,"Aug",74.4,0,64.9,491
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,"Aug",72.5,0.7,66.3,572
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,"Aug",70.9,0.02,52.5,625
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,"Aug",68,0,48.8,522
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,"Aug",70.3,0,50.5,490
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,"Aug",73.6,0,54.5,476
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,"Aug",72,0.01,52.3,595
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,"Aug",72.2,0,56.5,516
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,"Aug",75.1,0,60.5,551
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,"Aug",73.9,0.04,60.3,567
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,"Aug",70.6,0.37,62.7,568
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,"Aug",70.4,0.06,58.2,454
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,"Aug",70.7,0.01,58.4,437
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,"Aug",74.3,0,57.8,549
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,"Aug",77.7,0,61.6,608
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,"Aug",78.5,0,60.9,538
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,"Aug",76.4,0,56.2,618
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,"Aug",69.6,0,48.9,631
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,"Aug",71.4,0,56.4,510
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,"Aug",77,0,66.9,495
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,"Sep",79.3,0.62,70.6,392
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,"Sep",83.5,0,69.5,700
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2014,"Sep",79.4,0,59.5,580
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2014,"Sep",77.9,0,56.9,727
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2014,"Sep",78.2,0,67.8,647
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,"Sep",80.9,0,70.9,553
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,"Sep",72.6,0.11,57.5,477
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,"Sep",70.1,0,52.2,598
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,"Sep",68.1,0,56,592
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2014,"Sep",69.4,0,56.7,618
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2014,"Sep",73.9,0,63.5,619
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2014,"Sep",70.1,0,52.7,730
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,"Sep",63.9,0,52.7,558
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,"Sep",60.9,0.26,48.3,528
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,"Sep",62.8,0,43.4,610
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,"Sep",63.5,0.03,53.5,613
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2014,"Sep",64.3,0.34,45.5,658
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2014,"Sep",65.8,0,47.4,650
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2014,"Sep",61.6,0,44.5,648
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,"Sep",65,0,52.7,594
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,"Sep",70.2,0.15,65,515
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,"Sep",67.3,0,52.7,662
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,"Sep",60.1,0,40.1,592
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2014,"Sep",64.1,0,52.3,566
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2014,"Sep",61.7,0.02,53.7,491
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2014,"Sep",66.2,0.3,51.3,643
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,"Sep",70.7,0,53.4,600
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,"Sep",73.1,0,57.4,512
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,"Sep",72.4,0,57.9,566
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,"Sep",68.8,0,57.9,589
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,"Oct",63.2,0,57.1,559
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,"Oct",63.5,0.02,54.1,558
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,"Oct",62.9,0,50.7,719
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,"Oct",64.2,0.14,57.1,531
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,"Oct",53.1,1.04,34.7,505
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,"Oct",58.6,0,42.1,639
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,"Oct",66.2,0,52.6,620
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,"Oct",66.7,0.1,53,639
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,"Oct",62.6,0.04,37.8,499
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,"Oct",58.7,0,37,541
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,"Oct",54.9,0.14,46.5,546
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,"Oct",54,0.19,41.1,473
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,"Oct",58.7,0,47.7,451
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,"Oct",67.9,0.05,61.3,697
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,"Oct",71.4,0,64.8,575
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,"Oct",68.8,1.68,63.8,602
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,"Oct",64.6,0.12,51.4,648
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,"Oct",63.8,0,50.3,494
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,"Oct",53.4,0,34.4,483
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,"Oct",49.4,0,30.9,591
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,"Oct",60.2,0,46.2,607
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,"Oct",55.5,0.61,51.2,708
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,"Oct",51.4,1.23,46.9,639
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,"Oct",54.7,0.39,43.3,669
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,"Oct",58.1,0,39.2,515
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,"Oct",58.4,0.01,38.6,515
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,"Oct",56,0,35.6,642
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,"Oct",60.6,0,44,571
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,"Oct",64.5,0,52.4,556
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,"Oct",52.5,0,40.3,626
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,"Oct",49.9,0,34.8,668
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,"Nov",46.5,0.11,39.1,656
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,"Nov",44.1,0.29,28.1,532
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,"Nov",47.6,0,22.7,625
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,"Nov",59.5,0,23.7,538
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,"Nov",60.4,0,36.4,554
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,"Nov",52,0.12,42.2,652
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,"Nov",49,0.25,38.5,641
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,"Nov",41.9,0,24.7,543
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,"Nov",50,0,32,419
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,"Nov",51.9,0,32.5,560
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,"Nov",56.4,0,47.7,493
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,"Nov",59.5,0,52.6,546
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,"Nov",45.1,0,30.1,696
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,"Nov",38.6,0.26,26,654
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,"Nov",37.2,0.06,17.3,529
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,"Nov",40,0,20.4,429
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,"Nov",43.7,0.49,38.2,666
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,"Nov",35.4,1.08,16.3,712
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,"Nov",26.7,0,4.5,633
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,"Nov",38.2,0,16.3,635
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,"Nov",32.3,0,8.1,677
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,"Nov",34.3,0,11.1,512
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,"Nov",47.4,0,22.2,425
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,"Nov",60.7,0.68,53.2,722
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,"Nov",60,0.02,40.4,599
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,"Nov",42.9,0.01,30.4,742
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,"Nov",36.3,1.23,30.3,378
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,"Nov",33.5,0.02,19.6,444
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,"Nov",31.4,0,12.7,394
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,"Nov",47.5,0,30.7,377
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,"Dec",55.4,0,40.5,644
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,"Dec",39.4,0.09,26.8,611
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,"Dec",43.8,0.09,39.6,569
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,"Dec",41.2,0.05,22.5,606
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,"Dec",38.4,0,26,673
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,"Dec",44.8,0.68,42,628
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,"Dec",38.2,1.09,24.6,493
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,"Dec",29.2,0.04,11.1,579
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,"Dec",38.2,0.53,33.7,645
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,"Dec",37.7,2.01,32.7,649
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,"Dec",34.1,0.09,22.5,669
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,"Dec",34.5,0.01,21,687
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,"Dec",37.5,0,23.7,594
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,"Dec",41,0,28.3,439
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,"Dec",41.6,0,28.7,720
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,"Dec",43.2,0,35.2,645
