day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_COLLISIONS
7,2021,2,7,07/02/2021,35.9,21.1,1016.3,6.2,4.5,8,999.9,44.1,30.9,0,7.1,1,243
7,2021,2,7,07/02/2021,35.9,21.1,1016.3,6.2,4.5,8,999.9,44.1,30.9,0,7.1,1,243
2,2021,2,16,16/02/2021,40.2,34.4,1007,5.1,6.2,12,24.1,51.1,30.9,0.82,7.1,1,213
2,2021,2,16,16/02/2021,40.2,34.4,1007,5.1,6.2,12,24.1,51.1,30.9,0.82,7.1,1,213
6,2014,2,15,15/02/2014,35.6,23.9,1006.5,7,6.5,14,22,39.9,30.9,0.3,18.1,1,516
2,2012,11,27,27/11/2012,38.7,27.2,1024.2,7,4.4,9.9,999.9,44.6,33.8,0,999.9,0,583
3,2012,12,12,12/12/2012,40.1,23.6,1026,10,3.3,12,19,43,33.8,0.01,999.9,0,550
6,2012,12,15,15/12/2012,42.6,27.1,1024.5,9.9,2.8,13,19,46.9,33.8,0,999.9,0,523
6,2013,2,16,16/02/2013,37.9,28,1012.8,9.6,5.6,11.1,19,46.9,33.8,0.02,999.9,0,449
5,2018,3,2,02/03/2018,39.8,36.6,997,3.6,8,18.1,29.9,54,33.8,1.3,999.9,0,884
7,2018,12,16,16/12/2018,42.2,37.1,1017.2,5.3,999.9,999.9,999.9,51.1,33.8,0.41,999.9,0,622
1,2018,5,14,14/05/2018,58,53.2,1016.2,5.9,1.2,6,999.9,70,51.8,0.13,999.9,0,689
3,2012,10,24,24/10/2012,57.1,53.5,1019.9,6.4,4.1,9.9,999.9,59,51.8,0.07,999.9,0,494
3,2016,5,18,18/05/2016,57.8,40.5,9999.9,999.9,999.9,999.9,999.9,68,51.8,0,999.9,0,676
2,2021,5,4,04/05/2021,58.8,53.2,1007.1,7,3.8,8.9,15.9,72,51.8,0.81,999.9,1,345
2,2021,5,4,04/05/2021,58.8,53.2,1007.1,7,3.8,8.9,15.9,72,51.8,0.81,999.9,1,345
3,2020,10,28,28/10/2020,54.2,48.4,1017.8,7.2,1.9,7,999.9,57,51.8,0.04,999.9,1,309
3,2020,4,8,08/04/2020,57.5,45.9,1002.1,8.1,3.9,7,999.9,64,51.8,0.2,999.9,1,125
7,2020,5,24,24/05/2020,58.2,45.7,1023.2,10,999.9,999.9,999.9,66.9,51.8,0.65,999.9,1,197
3,2014,10,22,22/10/2014,55.5,51.2,1012,7.1,6.8,13,22,60.8,51.8,0.61,999.9,0,708
5,2012,9,21,21/09/2012,64.7,53.7,1018.9,10,4.7,16.9,22,73,51.8,0,999.9,0,654
5,2012,9,28,28/09/2012,65.2,61.8,1019.8,5.9,5.1,15.9,22.9,69.1,51.8,0.25,999.9,1,703
3,2020,8,12,12/08/2020,80.2,74,1015.4,7.5,2.5,7,15,88,71.6,0,999.9,1,292
4,2018,7,26,26/07/2018,76.5,71,1011.3,9,2.1,5.1,999.9,82.9,71.6,0.25,999.9,0,606
5,2016,7,8,08/07/2016,79.2,70.1,1008.2,7.2,3.6,8.9,15,84.9,71.6,0.04,999.9,0,612
1,2016,7,18,18/07/2016,81.9,65.6,1018.2,8.1,4.4,9.9,18.1,91.9,71.6,0,999.9,0,725
4,2014,7,24,24/07/2014,75.1,63.6,1010.3,8.7,4.4,8,22,79,71.6,0.19,999.9,0,539
2,2014,8,12,12/08/2014,74.4,64.9,1017.3,9.5,4.3,8.9,21,78.1,71.6,0,999.9,0,491
5,2019,7,12,12/07/2019,77,68.4,1007,8.2,3.8,8.9,15.9,86,71.6,0.79,999.9,0,747
6,2017,7,1,01/07/2017,79,70.2,1013.4,9.8,4,12,21,84.9,71.6,0,999.9,0,595
6,2016,12,17,17/12/2016,29.9,22.2,1021.5,5.6,3.7,13,19,36,17.1,0.18,999.9,0,623
6,2017,3,11,11/03/2017,23.2,4,1019.2,10,8.6,13,25.1,30.9,17.1,0.31,999.9,0,548
7,2017,3,12,12/03/2017,23.8,3.3,1025.4,10,7.9,12,21,28.9,17.1,0,1.2,0,516
2,2013,1,22,22/01/2013,22.4,4,1014.4,9.9,8.4,14,25.1,30.9,17.1,0,999.9,0,544
2,2018,1,9,09/01/2018,35.6,22.3,1019.6,9.5,6.4,9.9,18.1,44.1,17.1,0.01,5.1,0,684
1,2013,2,18,18/02/2013,23.4,2,1019.7,10,8.2,18.1,28.9,35.1,17.1,0,999.9,0,398
7,2014,1,26,26/01/2014,21.4,5.3,1006,9.8,6.9,14,22.9,28,17.1,0.04,3.9,0,465
7,2021,1,31,31/01/2021,23.7,9.1,1025.9,9.3,4.8,7,14,32,17.1,0,999.9,1,297
7,2021,1,31,31/01/2021,23.7,9.1,1025.9,9.3,4.8,7,14,32,17.1,0,999.9,1,297
1,2021,2,8,08/02/2021,23.7,9.2,1026.4,9.3,6.3,12,22.9,39.9,17.1,0.41,5.9,1,301
1,2021,2,8,08/02/2021,23.7,9.2,1026.4,9.3,6.3,12,22.9,39.9,17.1,0.41,5.9,1,301
5,2016,12,16,16/12/2016,20.7,2.8,1026.7,10,5.9,9.9,21,34,17.1,0,999.9,0,792
7,2016,12,18,18/12/2016,45.5,41.8,1012.5,6.1,5.2,15.9,27,57.9,24.1,0.57,2,1,521
1,2016,12,19,19/12/2016,28.4,8.7,1036.2,10,6.8,11.1,21,37,24.1,0.02,1.2,0,722
6,2019,1,26,26/01/2019,29.1,3.5,1023.1,10,999.9,999.9,999.9,39.9,24.1,0,999.9,0,533
7,2019,1,27,27/01/2019,39.6,22.2,1018.6,10,999.9,999.9,999.9,48.9,24.1,0,999.9,0,445
1,2021,3,15,15/03/2021,31.1,-3.3,1024.5,10,9,15,29.9,37.9,24.1,0,999.9,0,253
1,2021,3,15,15/03/2021,31.1,-3.3,1024.5,10,9,15,29.9,37.9,24.1,0,999.9,0,253
2,2021,3,16,16/03/2021,32.7,5.4,1025.8,10,3.7,8.9,15,39,24.1,0,999.9,1,237
2,2021,3,16,16/03/2021,32.7,5.4,1025.8,10,3.7,8.9,15,39,24.1,0,999.9,1,237
6,2019,2,9,09/02/2019,29.5,6.3,1031.2,10,999.9,999.9,999.9,39,24.1,0.07,999.9,0,540
1,2014,12,8,08/12/2014,29.2,11.1,1036.7,10,8.9,13,20,42.1,24.1,0.04,999.9,0,579
2,2014,12,9,09/12/2014,38.2,33.7,1019.3,6.3,10.4,19,27,42.1,24.1,0.53,999.9,0,645
6,2019,3,9,09/03/2019,39.4,20.8,1024.9,9.5,999.9,999.9,999.9,48.9,24.1,0,999.9,0,523
6,2017,11,11,11/11/2017,29.2,9.1,1033.4,10,4.9,8,15.9,51.1,24.1,0,999.9,0,623
7,2017,11,12,12/11/2017,37.8,19.3,1031.7,10,1.6,6,999.9,46,24.1,0,999.9,0,539
5,2017,3,17,17/03/2017,36.3,12.6,1021.9,10,6.1,9.9,18.1,46.9,24.1,0,5.1,0,756
4,2013,1,3,03/01/2013,28.4,14.1,1020.6,10,3.7,8,15,32,24.1,0,999.9,0,549
2,2017,12,26,26/12/2017,26.4,3.1,1026.6,10,8.2,13,22,37.9,24.1,0.23,999.9,0,543
7,2013,2,3,03/02/2013,26.5,18,1013.2,7.6,2.6,7,999.9,30,24.1,0.03,999.9,0,445
6,2018,1,13,13/01/2018,43.6,36.8,1010.6,7.5,7.8,13,26,61,24.1,0.59,999.9,0,603
7,2013,2,17,17/02/2013,29,6.6,1006.6,10,9.6,17.1,35,35.1,24.1,0,999.9,0,447
4,2013,2,21,21/02/2013,28,9.8,1015.9,10,9.2,15,26,34,24.1,0,999.9,0,498
6,2018,1,20,20/01/2018,43.3,21.8,1012.5,10,7.7,12,22.9,52,24.1,0,999.9,0,530
3,2020,12,16,16/12/2020,28.8,12.2,1027.8,8.5,8.5,19,29.9,39,24.1,0,999.9,1,341
4,2020,12,17,17/12/2020,27.7,22.3,1012.8,3.7,10.1,18.1,33,33.1,24.1,1.43,999.9,1,232
5,2020,12,18,18/12/2020,27.5,16.2,1023.2,10,5.9,8.9,999.9,33.1,24.1,0.09,9.1,0,278
6,2020,12,26,26/12/2020,28.8,13.9,1010.6,10,9.1,15,25.1,35.1,24.1,0.21,999.9,0,226
7,2020,12,27,27/12/2020,29.5,14.5,1022.5,10,4.2,8.9,14,37,24.1,0,999.9,0,184
1,2020,12,28,28/12/2020,42.3,28.7,1022.3,10,4.1,6,15,50,24.1,0,999.9,0,217
4,2014,1,2,02/01/2014,28.5,19.6,1018.8,9.2,9.8,15,21,33.1,24.1,0.02,999.9,0,603
6,2021,1,9,09/01/2021,30.7,14.9,1011.6,10,6,13,24.1,37,24.1,0,999.9,0,244
6,2021,1,9,09/01/2021,30.7,14.9,1011.6,10,6,13,24.1,37,24.1,0,999.9,0,244
7,2021,1,10,10/01/2021,34.1,16.8,1019.9,10,4.1,8.9,15.9,41,24.1,0,999.9,0,177
7,2021,1,10,10/01/2021,34.1,16.8,1019.9,10,4.1,8.9,15.9,41,24.1,0,999.9,0,177
6,2018,12,8,08/12/2018,29.7,13,1031.4,10,999.9,999.9,999.9,39,24.1,0,999.9,0,652
5,2016,2,19,19/02/2016,30.1,8.3,1032.9,10,5.2,9.9,17.1,37,24.1,0,999.9,0,532
7,2018,12,9,09/12/2018,32.1,16.4,1030.5,10,999.9,999.9,999.9,36,24.1,0,999.9,0,465
5,2014,2,7,07/02/2014,27.6,13.5,1024.7,10,5.6,11.1,15.9,32,24.1,0,9.1,0,675
5,2014,2,14,14/02/2014,35.5,26.4,993.7,6.3,9.3,18.1,26,39.9,24.1,1.83,11.8,1,792
7,2021,2,21,21/02/2021,29.7,12.9,1029.9,10,5.8,12,20,36,24.1,0,5.9,0,208
7,2021,2,21,21/02/2021,29.7,12.9,1029.9,10,5.8,12,20,36,24.1,0,5.9,0,208
1,2021,2,22,22/02/2021,34.3,22.2,1026.2,7.7,3.3,7,18.1,39,24.1,0,5.1,1,245
1,2021,2,22,22/02/2021,34.3,22.2,1026.2,7.7,3.3,7,18.1,39,24.1,0,5.1,1,245
4,2019,1,17,17/01/2019,30.1,10,1026.1,10,999.9,999.9,999.9,39,24.1,0,999.9,0,586
5,2019,1,18,18/01/2019,33.4,26.3,1020.9,6.2,999.9,999.9,999.9,39,24.1,0.05,999.9,0,596
2,2014,2,25,25/02/2014,28.2,9,1016.7,10,7.3,14,22,44.1,24.1,0,5.9,0,513
3,2014,2,26,26/02/2014,27.4,9.3,1012.7,8.9,5,14,22,33.1,24.1,0,5.9,0,511
2,2016,4,5,05/04/2016,33,11.4,1023.7,10,7.9,13,24.1,42.1,26.1,0.46,999.9,0,672
3,2016,4,6,06/04/2016,37.9,11.3,1026.2,10,4.9,14,24.1,48,26.1,0,999.9,0,628
1,2021,3,8,08/03/2021,33.7,8.6,1029.5,10,4.2,8,15,43,26.1,0,999.9,0,250
1,2021,3,8,08/03/2021,33.7,8.6,1029.5,10,4.2,8,15,43,26.1,0,999.9,0,250
6,2014,3,8,08/03/2014,42.8,26.9,1011.4,10,5.1,11.1,20,57,26.1,0,3.9,0,515
2,2019,2,12,12/02/2019,30.8,18,1027.2,6.6,999.9,999.9,999.9,37.9,26.1,0,999.9,1,687
3,2019,2,13,13/02/2019,36.5,29,1005.3,7.3,999.9,999.9,999.9,41,26.1,0.83,999.9,0,639
7,2019,2,17,17/02/2019,32.2,14.8,1018.2,10,999.9,999.9,999.9,46.9,26.1,0,999.9,0,439
3,2014,3,26,26/03/2014,33.1,9.4,1011.4,10,10.4,18.1,28.9,39,26.1,0,999.9,0,563
4,2019,2,21,21/02/2019,37.9,32,1014.7,5.8,999.9,999.9,999.9,52,26.1,0.67,999.9,0,597
2,2019,2,26,26/02/2019,30.1,6.3,1025.4,10,999.9,999.9,999.9,43,26.1,0,999.9,0,670
6,2019,3,2,02/03/2019,34.7,29,1018.2,6.5,999.9,999.9,999.9,41,26.1,0.5,1.2,1,642
2,2017,1,31,31/01/2017,29.3,15.8,1013.3,7.5,4.4,8,999.9,37,26.1,0,999.9,1,571
3,2017,2,1,01/02/2017,39.6,26.6,1012.1,9.2,4.1,8.9,20,46.9,26.1,0.06,999.9,0,574
5,2017,2,3,03/02/2017,30.6,11,1021.8,10,5.2,9.9,15,45,26.1,0,999.9,0,609
5,2017,2,17,17/02/2017,32.1,14.1,1009.7,10,8.3,12,22,41,26.1,0,999.9,0,680
6,2017,2,18,18/02/2017,45.7,21.7,1009.3,10,4.2,8,17.1,63,26.1,0,999.9,0,570
4,2019,12,12,12/12/2019,31.1,11,1037,10,5,12,21,39.9,26.1,0.03,999.9,0,599
5,2019,12,13,13/12/2019,39.1,30.9,1031,8.4,4,8.9,999.9,46,26.1,0,999.9,0,760
2,2017,3,7,07/03/2017,45.6,37.1,1026.2,8.7,3.8,7,15,52,26.1,0,999.9,0,637
1,2012,12,31,31/12/2012,31.5,17.2,1019.6,10,6.8,22.9,35.9,37.4,26.1,0,999.9,0,482
1,2013,1,21,21/01/2013,29.8,9.3,1016.1,10,5.1,11.1,22.9,39.9,26.1,0,999.9,0,355
5,2013,2,1,01/02/2013,29.3,9.5,1010.9,10,8.4,14,28.9,34,26.1,0.01,999.9,0,574
4,2013,2,7,07/02/2013,29.3,6.2,1029.8,10,5,8.9,17.1,35.1,26.1,0,999.9,0,526
6,2018,1,27,27/01/2018,42.6,28.2,1031.8,10,5.1,9.9,18.1,55.9,26.1,0,999.9,0,510
2,2018,2,6,06/02/2018,31,13.5,1026.8,10,3.4,8.9,999.9,39.9,26.1,0,999.9,0,545
3,2018,2,7,07/02/2018,32.9,25,1030.5,6.4,5.5,11.1,22,45,26.1,0,999.9,1,653
6,2018,2,10,10/02/2018,43,37.6,1026.2,7.3,2.5,7,15.9,50,26.1,0,999.9,1,549
2,2018,2,13,13/02/2018,32.1,12.5,1040.6,10,5,8.9,15.9,39,26.1,0,999.9,0,613
3,2018,2,14,14/02/2018,41.1,29.8,1028.1,10,3.8,8.9,15.9,53.1,26.1,0.01,999.9,0,671
4,2016,1,21,21/01/2016,30.9,12.5,1019.7,10,5,8.9,19,37,26.1,0,999.9,0,666
1,2013,12,16,16/12/2013,30.3,12.7,1015.1,10,7.4,12,22,39.9,26.1,0.72,3.1,0,640
6,2016,2,27,27/02/2016,31.9,9.8,1018.3,10,5.2,11.1,19,41,26.1,0,999.9,0,388
7,2016,2,28,28/02/2016,46,21.8,1013.4,10,6.4,8.9,20,60.1,26.1,0,999.9,0,509
3,2018,12,19,19/12/2018,32.1,16.4,1020.4,10,999.9,999.9,999.9,42.1,26.1,0,999.9,0,749
4,2018,12,20,20/12/2018,41.8,31.3,1019.2,8.5,999.9,999.9,999.9,46.9,26.1,0,999.9,0,806
4,2016,3,3,03/03/2016,30.3,5.8,1021.7,10,5.8,11.1,20,36,26.1,0,999.9,0,625
5,2016,3,4,04/03/2016,33.4,21.2,1019.5,6.5,6.2,11.1,19,39,26.1,0.07,999.9,0,685
2,2021,2,9,09/02/2021,29.8,20.2,1025.8,8.4,4.3,7,999.9,33.8,26.1,0,9.8,1,229
2,2021,2,9,09/02/2021,29.8,20.2,1025.8,8.4,4.3,7,999.9,33.8,26.1,0,9.8,1,229
3,2021,2,10,10/02/2021,29.4,16.3,1025.2,9.5,3.9,7,999.9,35.1,26.1,0,9.1,0,279
3,2021,2,10,10/02/2021,29.4,16.3,1025.2,9.5,3.9,7,999.9,35.1,26.1,0,9.1,0,279
4,2021,2,11,11/02/2021,29.5,18.5,1024.5,7.3,5,8.9,999.9,34,26.1,0.11,9.1,1,299
4,2021,2,11,11/02/2021,29.5,18.5,1024.5,7.3,5,8.9,999.9,34,26.1,0.11,9.1,1,299
2,2014,2,18,18/02/2014,32,18.5,1020.7,7.1,4.2,8.9,18.1,39,26.1,0.07,16.9,1,518
3,2014,2,19,19/02/2014,38.4,28.2,1014.5,6.8,3.9,8.9,17.1,45,26.1,0.09,18.1,0,552
6,2018,5,19,19/05/2018,53.8,46,1025,5.5,4.6,8.9,17.1,59,48.2,0.15,999.9,0,583
7,2017,5,7,07/05/2017,52.6,43.1,1002.3,9.5,4.5,8.9,17.1,59,48.2,0.18,999.9,0,514
4,2013,4,11,11/04/2013,56.2,50.1,1013.4,7.4,4.8,9.9,20,60.1,48.2,0.49,999.9,0,517
1,2012,9,17,17/09/2012,66.5,48,1018.3,10,2.2,7,999.9,77,48.2,0,999.9,0,452
7,2018,4,29,29/04/2018,52.7,41.6,1012.5,9.3,4,8,22,57,48.2,0.18,999.9,0,505
7,2016,6,5,05/06/2016,67.5,63.9,1009.7,5.4,3.5,13,33,70,64.4,0.4,999.9,1,466
4,2019,6,20,20/06/2019,69.2,67.5,1003.4,2.7,2.6,7,999.9,77,64.4,0.16,999.9,1,697
3,2012,8,29,29/08/2012,73.3,53.2,1014,10,4.7,15,21,79,64.4,0.01,999.9,0,550
5,2012,9,7,07/09/2012,77,67.8,1012.2,8.7,2.7,8,999.9,86,64.4,0,999.9,0,680
7,2013,6,16,16/06/2013,72.8,53.8,1012.8,9.8,2.5,7,20,80.1,64.9,0,999.9,0,477
5,2020,6,19,19/06/2020,72.2,63.5,1019.6,9,999.9,999.9,999.9,82.9,64.9,0,999.9,0,306
6,2020,6,20,20/06/2020,76,64.4,1017.7,10,1.2,5.1,999.9,86,64.9,0,999.9,0,246
2,2013,6,18,18/06/2013,72.8,63.8,1011.5,7.3,1.9,6,999.9,84,64.9,0.01,999.9,0,613
6,2013,6,22,22/06/2013,72.4,54,1023.6,10,4.1,7,999.9,84,64.9,0,999.9,0,599
1,2020,6,29,29/06/2020,75.7,64.8,1008.4,9.3,3.4,13,41,90,64.9,0.11,999.9,1,301
2,2020,6,30,30/06/2020,71.8,63.4,1011.8,9.8,2.6,8,999.9,87.1,64.9,0.58,999.9,1,278
6,2018,5,26,26/05/2018,79.9,64.5,1009.5,9.6,2.7,8,15.9,89.1,64.9,0,999.9,0,601
6,2018,6,2,02/06/2018,76.8,68.2,1007,8.7,2.5,6,999.9,87.1,64.9,0.26,999.9,0,622
5,2017,10,6,06/10/2017,73.3,61.9,1018.2,9.8,2.8,7,999.9,82.9,64.9,0,999.9,0,649
4,2018,6,21,21/06/2018,74,62.4,1007.9,7.4,1.9,6,999.9,82.9,64.9,0.68,999.9,0,815
5,2018,6,22,22/06/2018,71,59.8,1014,10,3.1,7,999.9,82.9,64.9,0.59,999.9,0,728
3,2017,10,11,11/10/2017,69.7,58.7,1019.6,9.8,4.2,7,999.9,81,64.9,0,999.9,0,628
7,2013,8,11,11/08/2013,73.5,53,1018.4,10,2.3,6,999.9,82.9,64.9,0,999.9,0,481
1,2013,8,12,12/08/2013,74.5,64.2,1016,9.5,2,5.1,999.9,82,64.9,0.05,999.9,0,519
1,2016,6,6,06/06/2016,72.6,60.1,1004.3,7.5,4.5,8.9,15,82.9,64.9,0.91,999.9,0,758
2,2016,6,7,07/06/2016,76.4,56,1000.6,8.7,4.4,8.9,15.9,84.9,64.9,0,999.9,0,709
6,2013,8,24,24/08/2013,72,49.8,1023.4,10,5.3,8,17.1,82,64.9,0,999.9,0,527
7,2018,7,22,22/07/2018,72.7,69.8,1012.3,6.6,3.4,9.9,20,79,64.9,0.83,999.9,1,540
6,2020,9,5,05/09/2020,72.3,49.8,1020.2,10,3,7,999.9,84.9,64.9,0,999.9,0,362
7,2020,9,6,06/09/2020,72.6,56,1021.4,10,3,5.1,999.9,82,64.9,0,999.9,0,293
3,2013,9,4,04/09/2013,72.7,54,1013.9,10,4.4,8,999.9,82,64.9,0.03,999.9,0,604
4,2013,9,5,05/09/2013,73,51.4,1015.1,10,4.3,8,15.9,82,64.9,0,999.9,0,493
7,2021,5,23,23/05/2021,80,59,1013.9,10,5.5,11.1,21,89.1,64.9,0,999.9,0,330
7,2021,5,23,23/05/2021,80,59,1013.9,10,5.5,11.1,21,89.1,64.9,0,999.9,0,330
4,2021,5,27,27/05/2021,73.1,57,1013.2,9.4,3.9,11.1,17.1,86,64.9,0.09,999.9,1,433
4,2021,5,27,27/05/2021,73.1,57,1013.2,9.4,3.9,11.1,17.1,86,64.9,0.09,999.9,1,433
6,2016,7,9,09/07/2016,69.1,62.9,1010.7,7.9,4.1,8,14,86,64.9,0.08,999.9,0,498
7,2016,7,10,10/07/2016,71.5,63.8,1010.7,6.9,3.6,8.9,15.9,80.1,64.9,0.53,999.9,0,508
1,2016,7,11,11/07/2016,72.8,58.1,1017.2,10,3.3,7,999.9,81,64.9,0,999.9,0,618
2,2016,7,12,12/07/2016,74.1,62.1,1019.2,9.7,2.9,8,999.9,82,64.9,0,999.9,0,662
7,2020,9,27,27/09/2020,71.9,65.4,1015.7,9.3,2.4,5.1,999.9,79,64.9,0,999.9,0,315
4,2018,8,23,23/08/2018,72.1,55.9,1012.9,9.9,3.2,7,999.9,82,64.9,0.72,999.9,0,610
5,2018,8,24,24/08/2018,73,56.4,1021.5,10,1.6,6,999.9,82,64.9,0,999.9,0,681
6,2018,8,25,25/08/2018,73.2,57.9,1024.7,10,1.2,4.1,999.9,82,64.9,0,999.9,0,552
7,2021,6,20,20/06/2021,75.4,62.4,1009.1,10,2.5,6,999.9,88,64.9,0,999.9,1,323
7,2021,6,20,20/06/2021,75.4,62.4,1009.1,10,2.5,6,999.9,88,64.9,0,999.9,1,323
2,2014,6,24,24/06/2014,73.1,57.9,1019.9,10,3.8,8,18.1,81,64.9,0,999.9,0,632
5,2014,7,4,04/07/2014,70.4,65.9,1014.4,6.2,3.7,8.9,19,87.1,64.9,1.74,999.9,1,360
4,2018,9,20,20/09/2018,68.1,60.4,1021.9,10,1.8,5.1,999.9,72,64.9,0,999.9,0,659
5,2018,9,21,21/09/2018,68.7,61.5,1022,10,1.7,4.1,999.9,72,64.9,0,999.9,0,715
6,2018,9,22,22/09/2018,70.4,58.6,1018,10,4.2,7,999.9,73.9,64.9,0,999.9,0,562
1,2019,6,17,17/06/2019,72.9,65.8,1012.7,9.8,2.4,8.9,14,80.1,64.9,0,999.9,0,552
5,2019,6,21,21/06/2019,70.9,62.9,1001.1,7.9,4.6,8.9,18.1,78.1,64.9,0.63,999.9,0,771
3,2017,5,17,17/05/2017,76,53.2,1014.6,10,4.2,6,17.1,90,64.9,0,999.9,0,753
7,2016,9,4,04/09/2016,70.8,54.2,1022.7,10,5.9,11.1,15,80.1,64.9,0,999.9,0,466
4,2017,5,18,18/05/2017,83.2,62.5,1012.5,10,4.6,7,17.1,91.9,64.9,0,999.9,0,911
1,2016,9,5,05/09/2016,72.8,52.1,1021.4,10,5.9,9.9,20,84,64.9,0,999.9,0,419
2,2016,9,6,06/09/2016,76.7,59,1014.6,10,8.8,14,22,84,64.9,0,999.9,0,626
3,2021,8,4,04/08/2021,71.9,58.6,1019.7,10,3,8.9,999.9,79,64.9,0,999.9,0,291
3,2021,8,4,04/08/2021,71.9,58.6,1019.7,10,3,8.9,999.9,79,64.9,0,999.9,0,291
1,2019,7,1,01/07/2019,74.3,55.2,1012.5,10,4,8.9,999.9,84.9,64.9,0.06,999.9,0,693
2,2019,7,2,02/07/2019,78.4,60.2,1010.2,10,2.5,6,999.9,84.9,64.9,0,999.9,0,591
5,2014,8,8,08/08/2014,73.2,51.2,1017.3,10,2.7,6,999.9,82.9,64.9,0,999.9,0,601
6,2014,8,9,09/08/2014,76,52.8,1018.7,10,2.5,6,999.9,87.1,64.9,0,999.9,0,538
4,2016,9,22,22/09/2016,74.2,51.3,1020.9,10,2.1,6,999.9,86,64.9,0,999.9,0,660
3,2012,7,11,11/07/2012,77.1,62,1019.9,10,1.9,7,999.9,84,64.9,0,999.9,0,565
5,2014,8,22,22/08/2014,70.6,62.7,1016.8,8.1,3.5,8.9,999.9,82.9,64.9,0.37,999.9,0,568
6,2014,8,23,23/08/2014,70.4,58.2,1018.4,10,5,11.1,15,79,64.9,0.06,999.9,0,454
7,2014,8,31,31/08/2014,77,66.9,1018.5,8.5,3,8,26,90,64.9,0,999.9,1,495
2,2021,9,7,07/09/2021,71.9,55.6,1013.7,10,2.1,6,999.9,81,64.9,0,999.9,0,337
2,2021,9,7,07/09/2021,71.9,55.6,1013.7,10,2.1,6,999.9,81,64.9,0,999.9,0,337
3,2021,9,8,08/09/2021,75.2,64.7,1011.5,10,2.5,8,15.9,82,64.9,0,999.9,0,334
3,2021,9,8,08/09/2021,75.2,64.7,1011.5,10,2.5,8,15.9,82,64.9,0,999.9,0,334
1,2012,7,30,30/07/2012,73.1,65.1,1018.6,10,2.2,8.9,999.9,79,64.9,0.01,999.9,0,530
7,2014,9,7,07/09/2014,72.6,57.5,1017.1,9.9,4.1,8.9,18.1,91,64.9,0.11,999.9,0,477
1,2014,9,8,08/09/2014,70.1,52.2,1024.6,10,6.1,12,17.1,81,64.9,0,999.9,0,598
5,2017,7,14,14/07/2017,69.7,66.3,1017.4,6.5,4,9.9,15,90,64.9,0.01,999.9,0,707
6,2017,7,15,15/07/2017,73.8,65.9,1013.5,6.2,3.4,7,999.9,84,64.9,0.34,999.9,0,649
5,2019,8,23,23/08/2019,70.2,64,1015,7.7,3.2,13,31.1,90,64.9,1.02,999.9,1,569
4,2019,8,29,29/08/2019,73.1,58.9,1011.4,10,3.8,8,15.9,81,64.9,0.08,999.9,0,592
5,2019,8,30,30/08/2019,75.5,56.5,1015.9,10,3.7,8,18.1,86,64.9,0,999.9,0,630
4,2017,7,27,27/07/2017,70.8,62.7,1017.2,10,2.4,6,999.9,78.1,64.9,0,999.9,0,610
5,2017,7,28,28/07/2017,76.8,68.1,1010.3,8.5,1.3,6,999.9,84.9,64.9,0,999.9,0,685
4,2019,9,5,05/09/2019,71,55.7,1017.3,10,4.4,12,21,87.1,64.9,0,999.9,0,628
3,2018,5,2,02/05/2018,77,34.6,1017.1,10,4.7,8.9,27,89.1,64.9,0,999.9,0,792
4,2018,5,3,03/05/2018,80.9,48.8,1014.7,9.8,5.8,12,21,91.9,64.9,0,999.9,0,790
3,2020,6,10,10/06/2020,77.3,62.1,1014.2,9.9,999.9,999.9,999.9,87.1,64.9,0,999.9,0,238
7,2019,9,29,29/09/2019,74.4,58.8,1021.6,10,4.5,11.1,21,82,64.9,0,999.9,0,488
4,2017,8,24,24/08/2017,72.9,52,1012.8,10,2.4,7,999.9,81,64.9,0,999.9,0,631
3,2013,6,12,12/06/2013,70.9,53.2,1007.9,9.8,6.1,13,24.1,75.9,64.9,0.09,999.9,0,615
5,2014,1,17,17/01/2014,37.8,23.5,9999.9,999.9,999.9,999.9,999.9,44.6,32.7,0,999.9,0,589
1,2013,6,24,24/06/2013,80.6,68.1,1016.9,9,4,7,15.9,90,73.4,0,999.9,0,680
7,2013,7,14,14/07/2013,80.3,71.5,1025.5,7.7,2.9,7,999.9,88,73.4,0.03,999.9,0,471
6,2016,8,27,27/08/2016,80.2,59.2,9999.9,9.1,3.6,6,14,88,73.4,0,999.9,0,624
4,2019,7,11,11/07/2019,78.5,66.8,1014,8.7,3.4,7,15.9,86,73.4,0,999.9,0,658
3,2020,6,24,24/06/2020,78.7,62.5,1005.6,9.2,2.9,8,999.9,87.1,73.9,0,999.9,1,300
3,2013,6,26,26/06/2013,79.4,65.6,1009.8,9.2,3.7,7,15.9,84.9,73.9,0,999.9,0,621
4,2013,6,27,27/06/2013,78.1,68.7,1007.8,7.9,2.9,8,17.1,86,73.9,0.05,999.9,0,598
7,2013,6,30,30/06/2013,77.5,70.8,1007.6,7.5,3,8,999.9,84,73.9,0,999.9,0,423
2,2013,7,9,09/07/2013,78.8,67.2,1017.1,6.9,4.1,13,21,88,73.9,0.22,999.9,1,583
3,2013,7,10,10/07/2013,79.4,70.5,1013.7,6.7,2.9,7,15,84.9,73.9,0.23,999.9,0,614
5,2018,7,6,06/07/2018,78.2,71,1018.1,8.7,3.6,7,17.1,90,73.9,0.06,999.9,1,654
